NH2,H,,NH3,,,,,0.100E-32,0.000E+00,0.000E+00,0.100E+02,0.100E+03,0.350E-11,0.000E+00,0.000E+00,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Schofield et al. [1973] / Pagsberg et al. [1979]
NH2,CH3,,CH3NH2,,,,,0.180E-26,-0.385E+01,0.000E+00,0.200E+01,0.700E+01,0.130E-09,0.420E+00,0.000E+00,0.200E+01,0.700E+01,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"Jodkowski et al. [1995], Xu et al. [1999]"
NH2,NH2,,N2H4,,,,,5.700E-29,0.000E+00,0.000E+00,0.200E+01,0.100E+03,8.000E-11,0.000E+00,0.000E+00,0.160E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"Fagerström et al. [1995], Bahnd and Macdonald 2008, Stothard et al. 1995, Klippenstein et al. 2009, Altiney and Macdonald 2012, Asatryan et al. 2012"
NH2,H2CN,,H2CNNH2,,,,,1.000E-28,-3.500E+00,0.000E+00,0.100E+02,0.000E+00,1.000E-10,0.000E+00,0.000E+00,0.300E+01,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Yelle et al. 2010
CN,H,,HCN,,,,,0.852E-29,-0.220E+01,0.567E+03,0.100E+02,0.100E+03,0.173E-09,-0.500E+00,0.000E+00,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Tsang et al. [1992]
CN,CN,,C2N2,,,,,0.322E-28,-0.261E+01,0.000E+00,0.300E+01,0.100E+03,0.940E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Tsang et al. [1992]
HCN,H,,H2CN,,,,,1.000E-34,0.000E+00,0.000E+00,0.300E+02,0.100E+03,9.800E-12,0.000E+00,2.076E+03,0.400E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"DFT (M06-2X/cc-pVTZ)/RRKM calculations (this work), see also Sumathi & Nguyen [1998], Jiang & Guo [2013]"
H2CN,CH3,,CH2NCH3,,,,,5.700E-27,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,6.000E-11,0.000E+00,0.000E+00,3.000E+00,0.000E+00,5.000E-14,-1.500E+00,0.000E+00,1.000E+01,0.000E+00,,By comparison with H2CN + H2CN (Pang et al 2009) and NH2 + H2CN (Yelle et al. 2010).
CH2NH,H,,CH3NH,,,,,4.000E-29,-1.510E+00,7.290E+01,0.300E+01,0.100E+03,6.070E-13,5.310E+00,-1.740E+02,0.300E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with H + C2H4
CH3NH,CH3,,CH3NHCH3,,,,,4.000E-24,-4.470E+00,9.500E+01,4.200E+01,0.100E+02,8.800E-11,-0.610E+00,3.480E+01,0.300E+01,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with CH3 + C2H5
